action,video_filename,frame_idx,timestamp_sec,width,height,fps,total_frames,duration_sec,luminance_mean,luminance_std,motion_mad
sentarse,jsentarse.mp4,49,1.6333333333333333,1920,1080,30.0,76,2.533333333333333,47.195167824074076,75.08242370830847,0.23704764660493827
sentarse,jsentarse.mp4,50,1.6666666666666667,1920,1080,30.0,76,2.533333333333333,47.20037374614198,75.09245858524356,0.07204523533950617
sentarse,jsentarse.mp4,51,1.7,1920,1080,30.0,76,2.533333333333333,47.20075086805556,75.09424704946557,0.03745756172839506
sentarse,jsentarse.mp4,52,1.7333333333333334,1920,1080,30.0,76,2.533333333333333,47.198122106481485,75.0913967809163,0.04619839891975309
sentarse,jsentarse.mp4,53,1.7666666666666666,1920,1080,30.0,76,2.533333333333333,47.19850887345679,75.09395383183346,0.0361352237654321
sentarse,jsentarse.mp4,54,1.8,1920,1080,30.0,76,2.533333333333333,47.19901475694444,75.09550542145537,0.025734471450617285
sentarse,jsentarse.mp4,55,1.8333333333333333,1920,1080,30.0,76,2.533333333333333,47.19901620370371,75.09492043816235,0.03166907793209876
sentarse,jsentarse.mp4,56,1.8666666666666667,1920,1080,30.0,76,2.533333333333333,47.19944974922839,75.09468500010075,0.03423466435185185
sentarse,jsentarse.mp4,57,1.9,1920,1080,30.0,76,2.533333333333333,47.202190875771606,75.10013215343355,0.03683256172839506
sentarse,jsentarse.mp4,58,1.9333333333333333,1920,1080,30.0,76,2.533333333333333,47.20189863040123,75.10154672166895,0.03556520061728395
sentarse,jsentarse.mp4,59,1.9666666666666666,1920,1080,30.0,76,2.533333333333333,47.20311294367284,75.10521300995175,0.04297646604938272
sentarse,jsentarse.mp4,60,2.0,1920,1080,30.0,76,2.533333333333333,47.20040075231481,75.10579351202975,0.042942708333333336
sentarse,jsentarse.mp4,61,2.033333333333333,1920,1080,30.0,76,2.533333333333333,47.199679783950614,75.10887191618886,0.05179832175925926
sentarse,jsentarse.mp4,62,2.066666666666667,1920,1080,30.0,76,2.533333333333333,47.2007634066358,75.114617879285,0.048662712191358024
sentarse,jsentarse.mp4,63,2.1,1920,1080,30.0,76,2.533333333333333,47.20270399305556,75.1214929834508,0.0568431712962963
sentarse,jsentarse.mp4,64,2.1333333333333333,1920,1080,30.0,76,2.533333333333333,47.201514274691355,75.12339563275371,0.05900125385802469
sentarse,jsentarse.mp4,65,2.1666666666666665,1920,1080,30.0,76,2.533333333333333,47.20143036265432,75.12845993089651,0.07086612654320988
sentarse,jsentarse.mp4,66,2.2,1920,1080,30.0,76,2.533333333333333,47.20218460648148,75.13214549898042,0.06479070216049383
sentarse,jsentarse.mp4,67,2.2333333333333334,1920,1080,30.0,76,2.533333333333333,47.2043465470679,75.13851323530228,0.07149739583333334
sentarse,jsentarse.mp4,68,2.2666666666666666,1920,1080,30.0,76,2.533333333333333,47.20754484953704,75.14293302348742,0.08346739969135802
sentarse,jsentarse.mp4,69,2.3,1920,1080,30.0,76,2.533333333333333,47.21168643904321,75.15138289726151,0.09936728395061728
sentarse,jsentarse.mp4,70,2.3333333333333335,1920,1080,30.0,76,2.533333333333333,47.21547453703704,75.15648344864108,0.10830777391975309
sentarse,jsentarse.mp4,71,2.3666666666666667,1920,1080,30.0,76,2.533333333333333,47.22342255015432,75.16610460273168,0.11418547453703703
sentarse,jsentarse.mp4,72,2.4,1920,1080,30.0,76,2.533333333333333,47.23429301697531,75.17879394958594,0.1223972800925926
sentarse,jsentarse.mp4,73,2.433333333333333,1920,1080,30.0,76,2.533333333333333,47.24455873842592,75.1916551961922,0.12595437885802468
sentarse,jsentarse.mp4,74,2.466666666666667,1920,1080,30.0,76,2.533333333333333,47.253561921296296,75.2013518827044,0.11689959490740741
sentarse,jsentarse.mp4,75,2.5,1920,1080,30.0,76,2.533333333333333,47.26109182098765,75.21078124827673,0.11677083333333334
sentarse,8sentarse.mp4,0,0.0,1920,1080,30.0,45,1.5,46.60356240354938,74.16847046510118,
sentarse,8sentarse.mp4,1,0.03333333333333333,1920,1080,30.0,45,1.5,46.61533420138889,74.18687026179987,0.14514081790123456
sentarse,8sentarse.mp4,2,0.06666666666666667,1920,1080,30.0,45,1.5,46.62797646604938,74.20772761436452,0.1554200424382716
sentarse,8sentarse.mp4,3,0.1,1920,1080,30.0,45,1.5,46.644328221450614,74.23116974899634,0.15136043595679013
sentarse,8sentarse.mp4,4,0.13333333333333333,1920,1080,30.0,45,1.5,46.67042293595679,74.26545773105313,0.15380787037037036
sentarse,8sentarse.mp4,5,0.16666666666666666,1920,1080,30.0,45,1.5,46.70285204475309,74.30243091669159,0.17835407021604938
sentarse,8sentarse.mp4,6,0.2,1920,1080,30.0,45,1.5,46.74748794367284,74.35847807531843,0.20102671682098766
sentarse,8sentarse.mp4,7,0.23333333333333334,1920,1080,30.0,45,1.5,46.79400173611111,74.41286360544247,0.21047309027777777
sentarse,8sentarse.mp4,8,0.26666666666666666,1920,1080,30.0,45,1.5,46.84178819444445,74.47095084758492,0.21449266975308642
sentarse,8sentarse.mp4,9,0.3,1920,1080,30.0,45,1.5,46.88666618441358,74.52512122979635,0.21149739583333332
sentarse,8sentarse.mp4,10,0.3333333333333333,1920,1080,30.0,45,1.5,46.92851176697531,74.57955570794569,0.20890769675925927
sentarse,8sentarse.mp4,11,0.36666666666666664,1920,1080,30.0,45,1.5,46.95815731095679,74.61428111582184,0.20246190200617284
sentarse,8sentarse.mp4,12,0.4,1920,1080,30.0,45,1.5,46.991015625,74.65370338128085,0.1971551890432099
sentarse,8sentarse.mp4,13,0.43333333333333335,1920,1080,30.0,45,1.5,47.019792148919755,74.686347460987,0.18875626929012346
sentarse,8sentarse.mp4,14,0.4666666666666667,1920,1080,30.0,45,1.5,47.051129436728395,74.7208682341793,0.1867404513888889
sentarse,8sentarse.mp4,15,0.5,1920,1080,30.0,45,1.5,47.07816888503086,74.75024230203275,0.16864052854938272
sentarse,8sentarse.mp4,16,0.5333333333333333,1920,1080,30.0,45,1.5,47.100982349537034,74.77235154232645,0.160811149691358
sentarse,8sentarse.mp4,17,0.5666666666666667,1920,1080,30.0,45,1.5,47.12827305169753,74.80002907713408,0.14867380401234567
sentarse,8sentarse.mp4,18,0.6,1920,1080,30.0,45,1.5,47.16007474922839,74.83379034426854,0.16364776234567902
sentarse,8sentarse.mp4,19,0.6333333333333333,1920,1080,30.0,45,1.5,47.179243344907405,74.85214273226327,0.11434895833333333
sentarse,8sentarse.mp4,20,0.6666666666666666,1920,1080,30.0,45,1.5,47.1980434992284,74.86085253595856,0.2843528163580247
sentarse,8sentarse.mp4,21,0.7,1920,1080,30.0,45,1.5,47.21461226851852,74.88010069927223,0.1107836612654321
sentarse,8sentarse.mp4,22,0.7333333333333333,1920,1080,30.0,45,1.5,47.21280333719136,74.87067450601616,0.1282151813271605
sentarse,8sentarse.mp4,23,0.7666666666666667,1920,1080,30.0,45,1.5,47.20427951388889,74.8507117223555,0.12178288966049383
sentarse,8sentarse.mp4,24,0.8,1920,1080,30.0,45,1.5,47.19620418595679,74.83099423029076,0.1295191936728395
sentarse,8sentarse.mp4,25,0.8333333333333334,1920,1080,30.0,45,1.5,47.18107349537037,74.79792950543332,0.1453959297839506
sentarse,8sentarse.mp4,26,0.8666666666666667,1920,1080,30.0,45,1.5,47.17316888503086,74.77010487903144,0.15905912422839505
sentarse,8sentarse.mp4,27,0.9,1920,1080,30.0,45,1.5,47.16951726466049,74.7525356463564,0.1330372299382716
sentarse,8sentarse.mp4,28,0.9333333333333333,1920,1080,30.0,45,1.5,47.1716690779321,74.73724104744782,0.11123939043209877
sentarse,8sentarse.mp4,29,0.9666666666666667,1920,1080,30.0,45,1.5,47.171759741512346,74.7185462646467,0.12233603395061729
sentarse,8sentarse.mp4,30,1.0,1920,1080,30.0,45,1.5,47.182549189814814,74.7150529040936,0.10167293595679013
sentarse,8sentarse.mp4,31,1.0333333333333334,1920,1080,30.0,45,1.5,47.186935281635805,74.70807149757272,0.09056086033950617
sentarse,8sentarse.mp4,32,1.0666666666666667,1920,1080,30.0,45,1.5,47.187435860339505,74.69565041814737,0.08938078703703704
sentarse,8sentarse.mp4,33,1.1,1920,1080,30.0,45,1.5,47.188071469907406,74.69202446374945,0.07170524691358025
sentarse,8sentarse.mp4,34,1.1333333333333333,1920,1080,30.0,45,1.5,47.191030574845676,74.69081532809642,0.06999324845679013
sentarse,8sentarse.mp4,35,1.1666666666666667,1920,1080,30.0,45,1.5,47.19262201003087,74.68754251808065,0.059111689814814815
sentarse,8sentarse.mp4,36,1.2,1920,1080,30.0,45,1.5,47.193851755401234,74.68486769024724,0.05392071759259259
sentarse,8sentarse.mp4,37,1.2333333333333334,1920,1080,30.0,45,1.5,47.192700617283954,74.68107382963302,0.05282262731481482
sentarse,8sentarse.mp4,38,1.2666666666666666,1920,1080,30.0,45,1.5,47.19191261574074,74.67876739580169,0.046223958333333336
sentarse,8sentarse.mp4,39,1.3,1920,1080,30.0,45,1.5,47.19288097993827,74.67969495902447,0.03865837191358025
sentarse,8sentarse.mp4,40,1.3333333333333333,1920,1080,30.0,45,1.5,47.18963493441358,74.67680562098556,0.03388647762345679
sentarse,8sentarse.mp4,41,1.3666666666666667,1920,1080,30.0,45,1.5,47.184044656635805,74.67292256338789,0.03786458333333333
sentarse,8sentarse.mp4,42,1.4,1920,1080,30.0,45,1.5,47.175598476080246,74.66601688132882,0.051069637345679014
sentarse,8sentarse.mp4,43,1.4333333333333333,1920,1080,30.0,45,1.5,47.16777584876543,74.66235071949286,0.05918836805555556
sentarse,8sentarse.mp4,44,1.4666666666666666,1920,1080,30.0,45,1.5,47.15926986882716,74.65975770087272,0.06462287808641975
sentarse,vsentarse.mp4,0,0.0,1920,1080,30.0,80,2.6666666666666665,47.325753279320985,74.73506169224456,
sentarse,vsentarse.mp4,1,0.03333333333333333,1920,1080,30.0,80,2.6666666666666665,47.28448736496914,74.69168523000792,0.3636820023148148
sentarse,vsentarse.mp4,2,0.06666666666666667,1920,1080,30.0,80,2.6666666666666665,47.26437837577161,74.68002539825594,0.32196662808641974
sentarse,vsentarse.mp4,3,0.1,1920,1080,30.0,80,2.6666666666666665,47.28033805941358,74.69729396230369,0.5000279706790124
sentarse,vsentarse.mp4,4,0.13333333333333333,1920,1080,30.0,80,2.6666666666666665,47.29001880787037,74.71370436471082,0.3055054012345679
sentarse,vsentarse.mp4,5,0.16666666666666666,1920,1080,30.0,80,2.6666666666666665,47.29016251929012,74.72358636625651,0.28608506944444445
sentarse,vsentarse.mp4,6,0.2,1920,1080,30.0,80,2.6666666666666665,47.28045765817901,74.7131433613684,0.314609375
sentarse,vsentarse.mp4,7,0.23333333333333334,1920,1080,30.0,80,2.6666666666666665,47.256519097222224,74.68170166059349,0.3220510223765432
sentarse,vsentarse.mp4,8,0.26666666666666666,1920,1080,30.0,80,2.6666666666666665,47.232956211419754,74.65562622678918,0.3294945987654321
sentarse,vsentarse.mp4,9,0.3,1920,1080,30.0,80,2.6666666666666665,47.199934413580245,74.61996264686867,0.33228587962962963
sentarse,vsentarse.mp4,10,0.3333333333333333,1920,1080,30.0,80,2.6666666666666665,47.139302179783954,74.54726478429741,0.5292414158950617
sentarse,vsentarse.mp4,11,0.36666666666666664,1920,1080,30.0,80,2.6666666666666665,47.13626832561729,74.54396141377411,0.0130444637345679
sentarse,vsentarse.mp4,12,0.4,1920,1080,30.0,80,2.6666666666666665,47.13288821373457,74.5332716477973,0.33115113811728397
sentarse,vsentarse.mp4,13,0.43333333333333335,1920,1080,30.0,80,2.6666666666666665,47.133939525462964,74.52665037453662,0.34151813271604936
sentarse,vsentarse.mp4,14,0.4666666666666667,1920,1080,30.0,80,2.6666666666666665,47.13164882330247,74.51142105452654,0.3293180941358025
sentarse,vsentarse.mp4,15,0.5,1920,1080,30.0,80,2.6666666666666665,47.13034866898148,74.49400932434776,0.32655864197530865
sentarse,vsentarse.mp4,16,0.5333333333333333,1920,1080,30.0,80,2.6666666666666665,47.118533950617284,74.46499843645219,0.3268581211419753
sentarse,vsentarse.mp4,17,0.5666666666666667,1920,1080,30.0,80,2.6666666666666665,47.09560474537037,74.41840503451287,0.33481288580246915
sentarse,vsentarse.mp4,18,0.6,1920,1080,30.0,80,2.6666666666666665,47.08298369984568,74.38064099490414,0.34271942515432097
sentarse,vsentarse.mp4,19,0.6333333333333333,1920,1080,30.0,80,2.6666666666666665,47.0773013117284,74.35090073829079,0.37473910108024694
sentarse,vsentarse.mp4,20,0.6666666666666666,1920,1080,30.0,80,2.6666666666666665,47.08434558256173,74.34742125054427,0.3647796103395062
sentarse,vsentarse.mp4,21,0.7,1920,1080,30.0,80,2.6666666666666665,47.13276186342593,74.39175280226725,0.6545679012345679
sentarse,vsentarse.mp4,22,0.7333333333333333,1920,1080,30.0,80,2.6666666666666665,47.163724922839506,74.43193336317756,0.4081640625
sentarse,vsentarse.mp4,23,0.7666666666666667,1920,1080,30.0,80,2.6666666666666665,47.196226851851854,74.47857986714867,0.35699845679012343
sentarse,vsentarse.mp4,24,0.8,1920,1080,30.0,80,2.6666666666666665,47.23384307484568,74.53059922909503,0.3513556134259259
sentarse,vsentarse.mp4,25,0.8333333333333334,1920,1080,30.0,80,2.6666666666666665,47.26783468364197,74.57568019988244,0.3685797646604938
sentarse,vsentarse.mp4,26,0.8666666666666667,1920,1080,30.0,80,2.6666666666666665,47.31080343364197,74.63610745002711,0.32328703703703704
sentarse,vsentarse.mp4,27,0.9,1920,1080,30.0,80,2.6666666666666665,47.34709394290123,74.68652287924317,0.2881076388888889
sentarse,vsentarse.mp4,28,0.9333333333333333,1920,1080,30.0,80,2.6666666666666665,47.38051456404321,74.73315123532787,0.29042775848765434
sentarse,vsentarse.mp4,29,0.9666666666666667,1920,1080,30.0,80,2.6666666666666665,47.406207561728394,74.77174926458889,0.2551808449074074
sentarse,vsentarse.mp4,30,1.0,1920,1080,30.0,80,2.6666666666666665,47.40593074845679,74.77161080994084,0.0054918981481481485
sentarse,vsentarse.mp4,31,1.0333333333333334,1920,1080,30.0,80,2.6666666666666665,47.42780719521605,74.8051860937251,0.22458863811728394
sentarse,vsentarse.mp4,32,1.0666666666666667,1920,1080,30.0,80,2.6666666666666665,47.44109471450617,74.82674031547727,0.2011183449074074
sentarse,vsentarse.mp4,33,1.1,1920,1080,30.0,80,2.6666666666666665,47.45834490740741,74.85217832192262,0.18399209104938272
sentarse,vsentarse.mp4,34,1.1333333333333333,1920,1080,30.0,80,2.6666666666666665,47.47495322145062,74.87315753914153,0.16841386959876542
sentarse,vsentarse.mp4,35,1.1666666666666667,1920,1080,30.0,80,2.6666666666666665,47.49281346450617,74.89789805177705,0.15396170910493828
sentarse,vsentarse.mp4,36,1.2,1920,1080,30.0,80,2.6666666666666665,47.50694782021605,74.91278797013051,0.13393180941358024
sentarse,vsentarse.mp4,37,1.2333333333333334,1920,1080,30.0,80,2.6666666666666665,47.53183449074074,74.93761657255992,0.12745032793209876
sentarse,vsentarse.mp4,38,1.2666666666666666,1920,1080,30.0,80,2.6666666666666665,47.555364101080244,74.96067602710977,0.11323350694444445
sentarse,vsentarse.mp4,39,1.3,1920,1080,30.0,80,2.6666666666666665,47.576259645061725,74.98199048467369,0.12284095293209876
sentarse,vsentarse.mp4,40,1.3333333333333333,1920,1080,30.0,80,2.6666666666666665,47.59875337577161,74.99454146731404,0.3414703896604938
sentarse,vsentarse.mp4,41,1.3666666666666667,1920,1080,30.0,80,2.6666666666666665,47.61200038580247,75.00992970077033,0.1253100887345679
sentarse,vsentarse.mp4,42,1.4,1920,1080,30.0,80,2.6666666666666665,47.6228833912037,75.02440565473712,0.11555796682098765
sentarse,vsentarse.mp4,43,1.4333333333333333,1920,1080,30.0,80,2.6666666666666665,47.62901041666667,75.03549620291273,0.10658323688271605
sentarse,vsentarse.mp4,44,1.4666666666666666,1920,1080,30.0,80,2.6666666666666665,47.6324609375,75.03993666910797,0.11078173225308642
sentarse,vsentarse.mp4,45,1.5,1920,1080,30.0,80,2.6666666666666665,47.63358748070988,75.046223118979,0.11077064043209876
sentarse,vsentarse.mp4,46,1.5333333333333334,1920,1080,30.0,80,2.6666666666666665,47.634881847993825,75.05336490334429,0.12259934413580247
sentarse,vsentarse.mp4,47,1.5666666666666667,1920,1080,30.0,80,2.6666666666666665,47.63552179783951,75.05749520074528,0.09826533564814814
sentarse,vsentarse.mp4,48,1.6,1920,1080,30.0,80,2.6666666666666665,47.634185474537034,75.05656957154335,0.08618296682098765
sentarse,vsentarse.mp4,49,1.6333333333333333,1920,1080,30.0,80,2.6666666666666665,47.63409673996914,75.05646909223513,0.003458719135802469
sentarse,vsentarse.mp4,50,1.6666666666666667,1920,1080,30.0,80,2.6666666666666665,47.63699749228395,75.06050725408885,0.07997926311728396
sentarse,vsentarse.mp4,51,1.7,1920,1080,30.0,80,2.6666666666666665,47.63081018518518,75.04887874837543,0.08852623456790124
sentarse,vsentarse.mp4,52,1.7333333333333334,1920,1080,30.0,80,2.6666666666666665,47.626150655864194,75.04093269183478,0.0736304012345679
sentarse,vsentarse.mp4,53,1.7666666666666666,1920,1080,30.0,80,2.6666666666666665,47.622328317901236,75.03586834629992,0.05488811728395062
sentarse,vsentarse.mp4,54,1.8,1920,1080,30.0,80,2.6666666666666665,47.610992476851855,75.01799220477388,0.07603973765432098
sentarse,vsentarse.mp4,55,1.8333333333333333,1920,1080,30.0,80,2.6666666666666665,47.61177854938271,75.0185057657815,0.05552758487654321
sentarse,vsentarse.mp4,56,1.8666666666666667,1920,1080,30.0,80,2.6666666666666665,47.61254533179012,75.01806035393003,0.06317708333333333
sentarse,vsentarse.mp4,57,1.9,1920,1080,30.0,80,2.6666666666666665,47.611683063271606,75.01663357783868,0.06483506944444445
sentarse,vsentarse.mp4,58,1.9333333333333333,1920,1080,30.0,80,2.6666666666666665,47.609593942901235,75.01373164655347,0.07556520061728395
sentarse,vsentarse.mp4,59,1.9666666666666666,1920,1080,30.0,80,2.6666666666666665,47.61009789737654,75.01287486829848,0.0818995949074074
sentarse,vsentarse.mp4,60,2.0,1920,1080,30.0,80,2.6666666666666665,47.608043499228394,75.00497585102245,0.13858314043209877
sentarse,vsentarse.mp4,61,2.033333333333333,1920,1080,30.0,80,2.6666666666666665,47.60636236496914,74.99977522941278,0.06549189814814815
sentarse,vsentarse.mp4,62,2.066666666666667,1920,1080,30.0,80,2.6666666666666665,47.60186149691358,74.99159159017583,0.08047501929012346
sentarse,vsentarse.mp4,63,2.1,1920,1080,30.0,80,2.6666666666666665,47.59885609567901,74.98372420391856,0.0769068287037037
sentarse,vsentarse.mp4,64,2.1333333333333333,1920,1080,30.0,80,2.6666666666666665,47.59064814814815,74.97214969998525,0.06672743055555555
sentarse,vsentarse.mp4,65,2.1666666666666665,1920,1080,30.0,80,2.6666666666666665,47.58529513888889,74.96426922800603,0.05716242283950617
sentarse,vsentarse.mp4,66,2.2,1920,1080,30.0,80,2.6666666666666665,47.58086612654321,74.96049261670666,0.05453703703703704
sentarse,vsentarse.mp4,67,2.2333333333333334,1920,1080,30.0,80,2.6666666666666665,47.57561631944444,74.95310994191932,0.05876060956790123
sentarse,vsentarse.mp4,68,2.2666666666666666,1920,1080,30.0,80,2.6666666666666665,47.57543209876543,74.95295659132388,0.0029012345679012346
sentarse,vsentarse.mp4,69,2.3,1920,1080,30.0,80,2.6666666666666665,47.54736255787037,74.90444650054856,0.2600843942901235
sentarse,vsentarse.mp4,70,2.3333333333333335,1920,1080,30.0,80,2.6666666666666665,47.558027102623456,74.92046199101024,0.10306230709876543
sentarse,vsentarse.mp4,71,2.3666666666666667,1920,1080,30.0,80,2.6666666666666665,47.564990354938274,74.93226717628497,0.09779369212962963
sentarse,vsentarse.mp4,72,2.4,1920,1080,30.0,80,2.6666666666666665,47.56403501157408,74.92991742738477,0.11194974922839507
sentarse,vsentarse.mp4,73,2.433333333333333,1920,1080,30.0,80,2.6666666666666665,47.56481915509259,74.93351261967791,0.11244984567901234
sentarse,vsentarse.mp4,74,2.466666666666667,1920,1080,30.0,80,2.6666666666666665,47.563046875,74.93380547744982,0.12021556712962964
sentarse,vsentarse.mp4,75,2.5,1920,1080,30.0,80,2.6666666666666665,47.55512924382716,74.92376105742584,0.12006172839506173
sentarse,vsentarse.mp4,76,2.533333333333333,1920,1080,30.0,80,2.6666666666666665,47.54223138503087,74.90469499471216,0.12479504243827161
sentarse,vsentarse.mp4,77,2.566666666666667,1920,1080,30.0,80,2.6666666666666665,47.52870129243827,74.88659866135997,0.15802854938271604
sentarse,vsentarse.mp4,78,2.6,1920,1080,30.0,80,2.6666666666666665,47.48583526234568,74.82808538278331,0.32405719521604937
sentarse,vsentarse.mp4,79,2.6333333333333333,1920,1080,30.0,80,2.6666666666666665,47.454946469907405,74.78611170102666,0.24205873842592593
sentarse,masentarse.mp4,0,0.0,1920,1080,30.0,48,1.6,46.77297501929012,74.44251649059233,
sentarse,masentarse.mp4,1,0.03333333333333333,1920,1080,30.0,48,1.6,46.77789544753087,74.4473282648308,0.14418258101851852
sentarse,masentarse.mp4,2,0.06666666666666667,1920,1080,30.0,48,1.6,46.78684606481482,74.45694313225954,0.13842592592592592
sentarse,masentarse.mp4,3,0.1,1920,1080,30.0,48,1.6,46.80116801697531,74.47216989270363,0.12424189814814815
sentarse,masentarse.mp4,4,0.13333333333333333,1920,1080,30.0,48,1.6,46.813196855709876,74.49080793465292,0.11409288194444445
sentarse,masentarse.mp4,5,0.16666666666666666,1920,1080,30.0,48,1.6,46.823027102623456,74.50577329432542,0.1014525462962963
sentarse,masentarse.mp4,6,0.2,1920,1080,30.0,48,1.6,46.832404996141975,74.52096948323343,0.10560860339506173
sentarse,masentarse.mp4,7,0.23333333333333334,1920,1080,30.0,48,1.6,46.83564573688272,74.52756971672076,0.12204475308641975
sentarse,masentarse.mp4,8,0.26666666666666666,1920,1080,30.0,48,1.6,46.84110918209876,74.54050684125303,0.125531925154321
sentarse,masentarse.mp4,9,0.3,1920,1080,30.0,48,1.6,46.840910011574074,74.54683541124737,0.1285373263888889
sentarse,masentarse.mp4,10,0.3333333333333333,1920,1080,30.0,48,1.6,46.84543354552469,74.55805244469697,0.11885513117283951
sentarse,masentarse.mp4,11,0.36666666666666664,1920,1080,30.0,48,1.6,46.85274402006173,74.56888261810342,0.1269478202160494
sentarse,masentarse.mp4,12,0.4,1920,1080,30.0,48,1.6,46.87266010802469,74.5943455028766,0.14035300925925925
sentarse,masentarse.mp4,13,0.43333333333333335,1920,1080,30.0,48,1.6,46.89672164351852,74.62104799889237,0.16465181327160494
sentarse,masentarse.mp4,14,0.4666666666666667,1920,1080,30.0,48,1.6,46.92807243441358,74.65172339396071,0.1838797260802469
sentarse,masentarse.mp4,15,0.5,1920,1080,30.0,48,1.6,46.96632378472222,74.69184141185399,0.2023090277777778
sentarse,masentarse.mp4,16,0.5333333333333333,1920,1080,30.0,48,1.6,47.01217158564815,74.74733770201085,0.22434510030864196
sentarse,masentarse.mp4,17,0.5666666666666667,1920,1080,30.0,48,1.6,47.06710407021605,74.81134198307379,0.23766782407407408
sentarse,masentarse.mp4,18,0.6,1920,1080,30.0,48,1.6,47.112491319444445,74.86332109333883,0.23846113040123457
sentarse,masentarse.mp4,19,0.6333333333333333,1920,1080,30.0,48,1.6,47.15406346450617,74.91113025017974,0.22598958333333333
sentarse,masentarse.mp4,20,0.6666666666666666,1920,1080,30.0,48,1.6,47.219062017746914,74.9893774715616,0.2210132137345679
sentarse,masentarse.mp4,21,0.7,1920,1080,30.0,48,1.6,47.267333622685186,75.04473473121529,0.18668306327160494
sentarse,masentarse.mp4,22,0.7333333333333333,1920,1080,30.0,48,1.6,47.30395109953704,75.0876941303513,0.18465760030864198
sentarse,masentarse.mp4,23,0.7666666666666667,1920,1080,30.0,48,1.6,47.345141300154324,75.12921095941934,0.18212770061728395
sentarse,masentarse.mp4,24,0.8,1920,1080,30.0,48,1.6,47.402526523919754,75.19193260361666,0.3338474151234568
sentarse,masentarse.mp4,25,0.8333333333333334,1920,1080,30.0,48,1.6,47.43667824074074,75.22830906359496,0.1627174961419753
sentarse,masentarse.mp4,26,0.8666666666666667,1920,1080,30.0,48,1.6,47.45597608024691,75.24510269078615,0.12574845679012345
sentarse,masentarse.mp4,27,0.9,1920,1080,30.0,48,1.6,47.4602271412037,75.24623286442926,0.12684751157407406
sentarse,masentarse.mp4,28,0.9333333333333333,1920,1080,30.0,48,1.6,47.452524112654324,75.2298852115904,0.10709056712962962
sentarse,masentarse.mp4,29,0.9666666666666667,1920,1080,30.0,48,1.6,47.4415200617284,75.21084604043773,0.08943287037037037
sentarse,masentarse.mp4,30,1.0,1920,1080,30.0,48,1.6,47.43105179398148,75.18985940133838,0.0842211612654321
sentarse,masentarse.mp4,31,1.0333333333333334,1920,1080,30.0,48,1.6,47.41909481095679,75.16449045562526,0.08805748456790123
sentarse,masentarse.mp4,32,1.0666666666666667,1920,1080,30.0,48,1.6,47.40697675540123,75.1376562606436,0.10391203703703704
sentarse,masentarse.mp4,33,1.1,1920,1080,30.0,48,1.6,47.392490354938275,75.1100967847478,0.10426938657407407
sentarse,masentarse.mp4,34,1.1333333333333333,1920,1080,30.0,48,1.6,47.381774691358025,75.08867962282076,0.09269386574074075
sentarse,masentarse.mp4,35,1.1666666666666667,1920,1080,30.0,48,1.6,47.36792293595679,75.06409120917701,0.08275028935185186
sentarse,masentarse.mp4,36,1.2,1920,1080,30.0,48,1.6,47.36411988811729,75.05640131153024,0.06296778549382716
sentarse,masentarse.mp4,37,1.2333333333333334,1920,1080,30.0,48,1.6,47.36375819830247,75.05284696193225,0.0699344135802469
sentarse,masentarse.mp4,38,1.2666666666666666,1920,1080,30.0,48,1.6,47.36323061342593,75.05154367438453,0.059173418209876545
sentarse,masentarse.mp4,39,1.3,1920,1080,30.0,48,1.6,47.3625887345679,75.05075220368263,0.04848910108024691
sentarse,masentarse.mp4,40,1.3333333333333333,1920,1080,30.0,48,1.6,47.36116367669753,75.04842389384764,0.0502367862654321
sentarse,masentarse.mp4,41,1.3666666666666667,1920,1080,30.0,48,1.6,47.367866994598764,75.05958259159276,0.0580372299382716
sentarse,masentarse.mp4,42,1.4,1920,1080,30.0,48,1.6,47.37403838734568,75.06788572998424,0.06909384645061728
sentarse,masentarse.mp4,43,1.4333333333333333,1920,1080,30.0,48,1.6,47.38670235339506,75.08536028644619,0.08090760030864197
sentarse,masentarse.mp4,44,1.4666666666666666,1920,1080,30.0,48,1.6,47.40383777006173,75.11026759348165,0.09466242283950617
sentarse,masentarse.mp4,45,1.5,1920,1080,30.0,48,1.6,47.42026668595679,75.13509883159473,0.09047887731481481
sentarse,masentarse.mp4,46,1.5333333333333334,1920,1080,30.0,48,1.6,47.437271412037035,75.16148546881496,0.09218219521604938
sentarse,masentarse.mp4,47,1.5666666666666667,1920,1080,30.0,48,1.6,47.44309268904321,75.1736597086274,0.07936583719135802
sentarse,15sentarse.mp4,0,0.0,1920,1080,30.0,93,3.1,44.486401909722225,72.00552122638014,
sentarse,15sentarse.mp4,1,0.03333333333333333,1920,1080,30.0,93,3.1,44.49182581018518,72.01496252229076,0.24718605324074075
sentarse,15sentarse.mp4,2,0.06666666666666667,1920,1080,30.0,93,3.1,44.49612991898148,72.02379366064339,0.2617221257716049
sentarse,15sentarse.mp4,3,0.1,1920,1080,30.0,93,3.1,44.494305555555556,72.0314719733598,0.25870225694444443
sentarse,15sentarse.mp4,4,0.13333333333333333,1920,1080,30.0,93,3.1,44.48285783179012,72.02695265716969,0.23861400462962962
sentarse,15sentarse.mp4,5,0.16666666666666666,1920,1080,30.0,93,3.1,44.45826774691358,72.00504756163063,0.24345389660493827
sentarse,15sentarse.mp4,6,0.2,1920,1080,30.0,93,3.1,44.449054783950615,72.00251145708856,0.24193672839506172
